cosecha,activacion,cv,co,expediente,producto,malo,indeterminado,insuficiente
201612,28/12/2016,E1294001,E1294001,30196846,Recolocado,0,0,0
201612,29/12/2016,E1297001,E1297001,30198668,Recolocado,1,0,0
201612,30/12/2016,E1308001,E1308001,30200662,Recolocado,1,0,0
201612,28/12/2016,E1320001,E1320001,30193885,Recolocado,0,0,0
201612,30/12/2016,E1332001,E1332001,30195939,Recolocado,1,0,0
201612,30/12/2016,E1337001,E1337001,30196186,Recolocado,0,0,0
201612,30/12/2016,E1357001,E1357001,30194384,Recolocado,0,0,0
201612,30/12/2016,E1383001,E1383001,30197285,Recolocado,1,0,0
201612,30/12/2016,E1386001,E1386001,30200351,Recolocado,0,0,0
201612,30/12/2016,E1388001,E1388001,30198751,Recolocado,0,0,0
201612,30/12/2016,E1390001,E1390001,30194401,Recolocado,1,0,0
201612,30/12/2016,E1406001,E1406001,30199662,Recolocado,0,0,0
201612,30/12/2016,E1408001,E1408001,30196398,Recolocado,0,0,0
201612,30/12/2016,E1410001,E1410001,30201373,Recolocado,0,0,0
201612,30/12/2016,E1423001,E1423001,30199914,Recolocado,0,0,0
201612,30/12/2016,E1429001,E1429001,30199309,Recolocado,1,0,0
201612,30/12/2016,E1430001,E1430001,30197112,Recolocado,0,0,0
201612,30/12/2016,E1431001,E1431001,30198146,Recolocado,0,0,0
201612,30/12/2016,E1433001,E1433001,30195298,Recolocado,0,0,0
201612,30/12/2016,E1437001,E1437001,30199746,Recolocado,0,0,0
201612,30/12/2016,E1438001,E1438001,30179329,Recolocado,0,0,0
201612,30/12/2016,E1440001,E1440001,30199754,Recolocado,0,0,0
201612,30/12/2016,E1462001,E1462001,30204103,Recolocado,0,0,0
201612,31/12/2016,E1463001,E1463001,30200642,Recolocado,0,0,0
201612,30/12/2016,E1475001,E1475001,30198659,Recolocado,0,0,0
201612,31/12/2016,E1483001,E1483001,30195967,Recolocado,1,0,0
201612,31/12/2016,E1484001,E1484001,30202961,Recolocado,1,0,0
201612,19/12/2016,Y7629004,Y7629004,30177007,Recolocado,0,0,0
201701,25/01/2017,C8533002,C8533002,30202697,Recolocado,0,0,0
201701,31/01/2017,D2167002,D2167002,30208475,Recolocado,0,0,0
201701,31/01/2017,D3313002,D3313002,30216385,Recolocado,0,0,0
201701,31/01/2017,D4087002,D4087002,30217655,Recolocado,0,0,0
201701,31/01/2017,D9079002,D9079002,30211394,Recolocado,1,0,0
201701,25/01/2017,E1328002,E1328002,30208442,Recolocado,0,0,0
201701,13/01/2017,E1334002,E1334002,30205669,Recolocado,0,0,0
201701,3/01/2017,E1495001,E1495001,30194605,Recolocado,0,0,0
201701,6/01/2017,E1504001,E1504001,30195465,Recolocado,0,0,0
201701,10/01/2017,E1511001,E1511001,30201989,Recolocado,0,0,0
201701,13/01/2017,E1519001,E1519001,30203657,Recolocado,0,0,0
201701,17/01/2017,E1521001,E1521001,30197529,Recolocado,1,0,0
201701,11/01/2017,E1530001,E1530001,30201401,Recolocado,0,0,0
201701,6/01/2017,E1541001,E1541001,30198312,Recolocado,0,0,0
201701,16/01/2017,E1542001,E1542001,30201935,Recolocado,0,0,0
201701,12/01/2017,E1563001,E1563001,30200962,Recolocado,0,0,0
201701,10/01/2017,E1569001,E1569001,30198197,Recolocado,0,0,0
201701,11/01/2017,E1585001,E1585001,30205145,Recolocado,0,0,0
201701,13/01/2017,E1587001,E1587001,30202206,Recolocado,0,0,0
201701,16/01/2017,E1588001,E1588001,30198243,Recolocado,1,0,0
201701,16/01/2017,E1591001,E1591001,30207262,Recolocado,1,0,0
201701,13/01/2017,E1594001,E1594001,30206031,Recolocado,0,0,0
201701,17/01/2017,E1615001,E1615001,30205706,Recolocado,0,0,0
201701,16/01/2017,E1619001,E1619001,30205823,Recolocado,0,0,0
201701,17/01/2017,E1640001,E1640001,30201116,Recolocado,0,0,0
201701,23/01/2017,E1644002,E1644002,30213247,Recolocado,0,0,0
201701,16/01/2017,E1658001,E1658001,30203122,Recolocado,0,0,0
201701,31/01/2017,E1664002,E1664002,30215674,Recolocado,1,0,0
201701,16/01/2017,E1668001,E1668001,30197150,Recolocado,0,0,0
201701,16/01/2017,E1673001,E1673001,30200360,Recolocado,1,0,0
201701,17/01/2017,E1692001,E1692001,30206769,Recolocado,0,0,0
201701,17/01/2017,E1694001,E1694001,30208035,Recolocado,0,0,0
201701,31/01/2017,E1708001,E1708001,30207569,Recolocado,0,0,0
201701,20/01/2017,E1713001,E1713001,30203612,Recolocado,0,0,0
201701,16/01/2017,E1715001,E1715001,30208530,Recolocado,0,0,0
201701,17/01/2017,E1721001,E1721001,30206298,Recolocado,1,0,0
201701,17/01/2017,E1724001,E1724001,30208033,Recolocado,1,0,0
201701,17/01/2017,E1725001,E1725001,30206351,Recolocado,0,0,0
201701,19/01/2017,E1735001,E1735001,30200989,Recolocado,0,0,0
201701,19/01/2017,E1741001,E1741001,30207010,Recolocado,0,0,0
201701,23/01/2017,E1762001,E1762001,30207757,Recolocado,0,0,0
201701,24/01/2017,E1766001,E1766001,30207769,Recolocado,0,0,0
201701,23/01/2017,E1768001,E1768001,30213060,Recolocado,1,0,0
201701,20/01/2017,E1778001,E1778001,30207442,Recolocado,0,0,0
201701,20/01/2017,E1785001,E1785001,30207833,Recolocado,0,0,0
201701,26/01/2017,E1786001,E1786001,30200303,Recolocado,1,0,0
201701,27/01/2017,E1793001,E1793001,30211401,Recolocado,0,0,0
201701,24/01/2017,E1863001,E1863001,30211587,Recolocado,1,0,0
201701,31/01/2017,E1869001,E1869001,30207668,Recolocado,1,0,0
201701,25/01/2017,E1876001,E1876001,30211783,Recolocado,0,0,0
201701,25/01/2017,E1891001,E1891001,30213380,Recolocado,0,0,0
201701,26/01/2017,E1895001,E1895001,30212407,Recolocado,1,0,0
201701,26/01/2017,E1909001,E1909001,30208500,Recolocado,0,0,0
201701,26/01/2017,E1910001,E1910001,30202175,Recolocado,0,0,0
201701,26/01/2017,E1918001,E1918001,30205248,Recolocado,0,0,0
201701,31/01/2017,E1921002,E1921002,30217700,Recolocado,0,0,0
201701,31/01/2017,E1922001,E1922001,30214678,Recolocado,0,0,0
201701,26/01/2017,E1944001,E1944001,30214239,Recolocado,0,0,0
201701,30/01/2017,E1967001,E1967001,30207830,Recolocado,1,0,0
201701,30/01/2017,E1973001,E1973001,30202736,Recolocado,0,0,0
201701,26/01/2017,E1977001,E1977001,30217095,Recolocado,1,0,0
201701,30/01/2017,E1982001,E1982001,30206188,Recolocado,1,0,0
201701,30/01/2017,E1987001,E1987001,30207020,Recolocado,0,0,0
201701,30/01/2017,E1991001,E1991001,30213784,Recolocado,0,0,0
201701,30/01/2017,E2013001,E2013001,30212009,Recolocado,0,0,0
201701,30/01/2017,E2030001,E2030001,30215336,Recolocado,0,0,0
201701,30/01/2017,E2042001,E2042001,30206741,Recolocado,1,0,0
201701,30/01/2017,E2043001,E2043001,30203229,Recolocado,0,0,0
201701,30/01/2017,E2047001,E2047001,30216929,Recolocado,0,0,0
201701,30/01/2017,E2049001,E2049001,30214743,Recolocado,0,0,0
201701,31/01/2017,E2076001,E2076001,30217150,Recolocado,1,0,0
201701,31/01/2017,E2101001,E2101001,30214258,Recolocado,1,0,0
201701,31/01/2017,E2112001,E2112001,30212851,Recolocado,1,0,0
201701,31/01/2017,E2124001,E2124001,30216148,Recolocado,0,0,0
201701,31/01/2017,E2136001,E2136001,30212285,Recolocado,0,0,0
201701,31/01/2017,E2139001,E2139001,30216523,Recolocado,1,0,0
201701,31/01/2017,E2141001,E2141001,30216969,Recolocado,0,0,0
201701,31/01/2017,E2144001,E2144001,30213466,Recolocado,0,0,0
201701,31/01/2017,E2146001,E2146001,30212800,Recolocado,0,0,0
201701,31/01/2017,E2147001,E2147001,30215856,Recolocado,1,0,0
201701,31/01/2017,E2150001,E2150001,30206714,Recolocado,0,0,0
201701,31/01/2017,E2151001,E2151001,30214781,Recolocado,1,0,0
201701,31/01/2017,E2154001,E2154001,30217318,Recolocado,0,0,0
201701,31/01/2017,E2155001,E2155001,30205756,Recolocado,1,0,0
201701,31/01/2017,E2157001,E2157001,30217648,Recolocado,0,0,0
201702,28/02/2017,D1565002,D1565002,30229783,Recolocado,1,0,0
201702,10/02/2017,D9993003,D9993003,30216446,Recolocado,0,0,0
201702,10/02/2017,E2011001,E2011001,30212369,Recolocado,0,0,0
201702,14/02/2017,E2122001,E2122001,30206320,Recolocado,0,0,0
201702,7/02/2017,E2137001,E2137001,30216214,Recolocado,0,0,0
201702,4/02/2017,E2138001,E2138001,30207117,Recolocado,0,0,0
201702,4/02/2017,E2148001,E2148001,30205568,Recolocado,0,0,0
201702,2/02/2017,E2153001,E2153001,30216700,Recolocado,1,0,0
201702,9/02/2017,E2159001,E2159001,30216189,Recolocado,1,0,0
201702,16/02/2017,E2170001,E2170001,30216228,Recolocado,0,0,0
201702,20/02/2017,E2174001,E2174001,30214773,Recolocado,0,0,0
201702,8/02/2017,E2191001,E2191001,30216826,Recolocado,0,0,0
201702,7/02/2017,E2206001,E2206001,30213037,Recolocado,0,0,0
201702,14/02/2017,E2234001,E2234001,30217747,Recolocado,0,0,0
201702,9/02/2017,E2235001,E2235001,30219295,Recolocado,0,0,0
201702,28/02/2017,E2241001,E2241001,30212565,Recolocado,0,0,0
201702,14/02/2017,E2244001,E2244001,30217721,Recolocado,1,0,0
201702,16/02/2017,E2260001,E2260001,30217685,Recolocado,1,0,0
201702,17/02/2017,E2273001,E2273001,30220476,Recolocado,0,0,0
201702,16/02/2017,E2279001,E2279001,30212813,Recolocado,1,0,0
201702,16/02/2017,E2295001,E2295001,30218531,Recolocado,0,0,0
201702,14/02/2017,E2300001,E2300001,30221372,Recolocado,0,0,0
201702,14/02/2017,E2317001,E2317001,30211864,Recolocado,1,0,0
201702,10/02/2017,E2318001,E2318001,30222458,Recolocado,0,0,0
201702,14/02/2017,E2319001,E2319001,30216762,Recolocado,0,0,0
201702,16/02/2017,E2324001,E2324001,30216032,Recolocado,0,0,0
201702,14/02/2017,E2344001,E2344001,30214621,Recolocado,0,0,0
201702,15/02/2017,E2381001,E2381001,30217920,Recolocado,0,0,0
201702,16/02/2017,E2388001,E2388001,30222875,Recolocado,1,0,0
201702,16/02/2017,E2389001,E2389001,30221044,Recolocado,0,0,0
201702,16/02/2017,E2394001,E2394001,30219512,Recolocado,0,0,0
201702,22/02/2017,E2401001,E2401001,30216614,Recolocado,0,0,0
201702,27/02/2017,E2408002,E2408002,30226008,Recolocado,0,0,0
201702,16/02/2017,E2412001,E2412001,30219226,Recolocado,0,0,0
201702,20/02/2017,E2414001,E2414001,30222174,Recolocado,0,0,0
201702,18/02/2017,E2417001,E2417001,30218463,Recolocado,1,0,0
201702,20/02/2017,E2420001,E2420001,30221748,Recolocado,0,0,0
201702,24/02/2017,E2444001,E2444001,30217282,Recolocado,1,0,0
201702,18/02/2017,E2450001,E2450001,30222097,Recolocado,0,0,0
201702,20/02/2017,E2454001,E2454001,30224299,Recolocado,0,0,0
201702,20/02/2017,E2456001,E2456001,30220600,Recolocado,1,0,0
201702,20/02/2017,E2458001,E2458001,30221036,Recolocado,0,0,0
201702,24/02/2017,E2461001,E2461001,30225201,Recolocado,0,0,0
201702,20/02/2017,E2466001,E2466001,30219398,Recolocado,1,0,0
201702,20/02/2017,E2478001,E2478001,30212731,Recolocado,0,0,0
201702,21/02/2017,E2486001,E2486001,30224385,Recolocado,0,0,0
201702,20/02/2017,E2493001,E2493001,30222585,Recolocado,1,0,0
201702,24/02/2017,E2584001,E2584001,30221027,Recolocado,1,0,0
201702,28/02/2017,E2635001,E2635001,30223887,Recolocado,0,0,0
201702,27/02/2017,E2639001,E2639001,30226914,Recolocado,0,0,0
201702,27/02/2017,E2644001,E2644001,30215403,Recolocado,1,0,0
201702,28/02/2017,E2651001,E2651001,30222941,Recolocado,0,0,0
201702,28/02/2017,E2655001,E2655001,30214294,Recolocado,0,0,0
201702,28/02/2017,E2670001,E2670001,30216534,Recolocado,1,0,0
201702,28/02/2017,E2674001,E2674001,30226135,Recolocado,0,0,0
201702,28/02/2017,E2705001,E2705001,30222282,Recolocado,1,0,0
201702,28/02/2017,E2714001,E2714001,30222731,Recolocado,1,0,0
201702,28/02/2017,E2721001,E2721001,30217730,Recolocado,0,0,0
201702,28/02/2017,E2725001,E2725001,30226778,Recolocado,0,0,0
201702,28/02/2017,E2741001,E2741001,30223873,Recolocado,0,0,0
201702,28/02/2017,E2743001,E2743001,30227671,Recolocado,1,0,0
201702,28/02/2017,E2744001,E2744001,30225999,Recolocado,1,0,0
201702,28/02/2017,E2747001,E2747001,30225015,Recolocado,1,0,0
201702,28/02/2017,E2749001,E2749001,30218015,Recolocado,1,0,0
201702,28/02/2017,E2750001,E2750001,30225121,Recolocado,1,0,0
201703,31/03/2017,D2378002,D2378002,30241156,Recolocado,0,0,0
201703,16/03/2017,D3811002,D3811002,30237206,Recolocado,0,0,0
201703,27/03/2017,E2353002,E2353002,30240881,Recolocado,0,0,0
201703,7/03/2017,E2752001,E2752001,30229257,Recolocado,0,0,0
201703,2/03/2017,E2758001,E2758001,30222332,Recolocado,0,0,0
201703,2/03/2017,E2759001,E2759001,30225118,Recolocado,1,0,0
201703,10/03/2017,E2760001,E2760001,30227810,Recolocado,0,0,0
201703,7/03/2017,E2762001,E2762001,30220949,Recolocado,0,0,0
201703,7/03/2017,E2793001,E2793001,30217698,Recolocado,0,0,0
201703,7/03/2017,E2805001,E2805001,30232762,Recolocado,1,0,0
201703,10/03/2017,E2810001,E2810001,30225897,Recolocado,1,0,0
201703,10/03/2017,E2821001,E2821001,30226000,Recolocado,1,0,0
201703,10/03/2017,E2832001,E2832001,30224822,Recolocado,0,0,0
201703,14/03/2017,E2865001,E2865001,30225162,Recolocado,0,0,0
201703,16/03/2017,E2872001,E2872001,30236489,Recolocado,0,0,0
201703,14/03/2017,E2873001,E2873001,30230189,Recolocado,0,0,0
201703,31/03/2017,E2901002,E2901002,30241595,Recolocado,0,0,0
201703,14/03/2017,E2903001,E2903001,30230436,Recolocado,1,0,0
201703,14/03/2017,E2905001,E2905001,30224411,Recolocado,1,0,0
201703,14/03/2017,E2916001,E2916001,30238367,Recolocado,0,0,0
201703,16/03/2017,E2920001,E2920001,30238753,Recolocado,0,0,0
201703,16/03/2017,E2924001,E2924001,30236512,Recolocado,1,0,0
201703,16/03/2017,E2955001,E2955001,30239861,Recolocado,1,0,0
201703,16/03/2017,E2958001,E2958001,30239436,Recolocado,1,0,0
201703,27/03/2017,E2959001,E2959001,30233085,Recolocado,0,0,0
201703,16/03/2017,E2972001,E2972001,30239450,Recolocado,0,0,0
201703,16/03/2017,E2977001,E2977001,30238140,Recolocado,1,0,0
201703,27/03/2017,E2996001,E2996001,30239470,Recolocado,1,0,0
201703,21/03/2017,E2997001,E2997001,30238197,Recolocado,1,0,0
201703,20/03/2017,E2998001,E2998001,30238575,Recolocado,0,0,0
201703,27/03/2017,E3004001,E3004001,30241937,Recolocado,0,0,0
201703,17/03/2017,E3015001,E3015001,30232656,Recolocado,1,0,0
201703,27/03/2017,E3024001,E3024001,30239704,Recolocado,1,0,0
201703,27/03/2017,E3025001,E3025001,30227340,Recolocado,1,0,0
201703,27/03/2017,E3037001,E3037001,30238732,Recolocado,0,0,0
201703,27/03/2017,E3054001,E3054001,30240900,Recolocado,1,0,0
201703,21/03/2017,E3067001,E3067001,30237200,Recolocado,1,0,0
201703,23/03/2017,E3119001,E3119001,30236416,Recolocado,0,0,0
201703,28/03/2017,E3133001,E3133001,30238594,Recolocado,0,0,0
201703,23/03/2017,E3136001,E3136001,30239598,Recolocado,0,0,0
201703,27/03/2017,E3139001,E3139001,30241512,Recolocado,1,0,0
201703,23/03/2017,E3141001,E3141001,30241913,Recolocado,0,0,0
201703,31/03/2017,E3145001,E3145001,30239815,Recolocado,1,0,0
201703,23/03/2017,E3147001,E3147001,30241079,Recolocado,0,0,0
201703,27/03/2017,E3150001,E3150001,30232648,Recolocado,0,0,0
201703,31/03/2017,E3167001,E3167001,30238131,Recolocado,0,0,0
201703,27/03/2017,E3169001,E3169001,30240849,Recolocado,1,0,0
201703,27/03/2017,E3171001,E3171001,30243358,Recolocado,0,0,0
201703,27/03/2017,E3175001,E3175001,30233123,Recolocado,0,0,0
201703,27/03/2017,E3210001,E3210001,30240848,Recolocado,0,0,0
201703,27/03/2017,E3223001,E3223001,30227979,Recolocado,0,0,0
201703,29/03/2017,E3235001,E3235001,30229169,Recolocado,0,0,0
201703,28/03/2017,E3237001,E3237001,30246250,Recolocado,0,0,0
201703,29/03/2017,E3238001,E3238001,30239621,Recolocado,0,0,0
201703,29/03/2017,E3254001,E3254001,30243817,Recolocado,0,0,0
201703,30/03/2017,E3267001,E3267001,30241994,Recolocado,0,0,0
201703,31/03/2017,E3289001,E3289001,30245357,Recolocado,0,0,0
201703,29/03/2017,E3293001,E3293001,30244399,Recolocado,0,0,0
201703,30/03/2017,E3300001,E3300001,30245470,Recolocado,0,0,0
201703,30/03/2017,E3311001,E3311001,30243981,Recolocado,1,0,0
201703,29/03/2017,E3312001,E3312001,30239590,Recolocado,0,0,0
201703,30/03/2017,E3314001,E3314001,30244188,Recolocado,0,0,0
201703,30/03/2017,E3317001,E3317001,30245187,Recolocado,0,0,0
201703,30/03/2017,E3322001,E3322001,30243890,Recolocado,0,0,0
201703,30/03/2017,E3323001,E3323001,30240719,Recolocado,0,0,0
201703,31/03/2017,E3325001,E3325001,30243279,Recolocado,0,0,0
201703,30/03/2017,E3328001,E3328001,30245092,Recolocado,1,0,0
201703,30/03/2017,E3334001,E3334001,30236721,Recolocado,0,0,0
201703,30/03/2017,E3336001,E3336001,30244044,Recolocado,0,0,0
201703,30/03/2017,E3339001,E3339001,30239874,Recolocado,0,0,0
201703,31/03/2017,E3344001,E3344001,30246276,Recolocado,1,0,0
201703,31/03/2017,E3346001,E3346001,30245957,Recolocado,1,0,0
201703,31/03/2017,E3347001,E3347001,30240563,Recolocado,1,0,0
201703,31/03/2017,E3355001,E3355001,30240071,Recolocado,0,0,0
201703,31/03/2017,E3372001,E3372001,30246665,Recolocado,1,0,0
201703,31/03/2017,E3376001,E3376001,30242927,Recolocado,0,0,0
201703,31/03/2017,E3381001,E3381001,30241990,Recolocado,0,0,0
201703,31/03/2017,E3383001,E3383001,30244409,Recolocado,0,0,0
201703,31/03/2017,E3389001,E3389001,30242440,Recolocado,0,0,0
201703,31/03/2017,E3399001,E3399001,30237818,Recolocado,0,0,0
201703,31/03/2017,E3404001,E3404001,30245813,Recolocado,0,0,0
201703,31/03/2017,E3409001,E3409001,30242766,Recolocado,0,0,0
201703,31/03/2017,E3410001,E3410001,30241222,Recolocado,0,0,0
201703,31/03/2017,E3412001,E3412001,30250035,Recolocado,0,0,0
201703,31/03/2017,E3413001,E3413001,30248421,Recolocado,0,0,0
201703,31/03/2017,E3414001,E3414001,30238806,Recolocado,1,0,0
201703,31/03/2017,E3416001,E3416001,30242853,Recolocado,0,0,0
201703,28/03/2017,Y7497003,Y7497003,30242732,Recolocado,1,0,0
201703,23/03/2017,Y8771005,Y8771005,30241737,Recolocado,0,0,0
201704,29/04/2017,C0327002,C0327002,30259297,Recolocado,0,0,0
201704,20/04/2017,C9001002,C9001002,30251119,Recolocado,0,0,0
201704,19/04/2017,D0748002,D0748002,30251765,Recolocado,1,0,0
201704,20/04/2017,D2131002,D2131002,30250597,Recolocado,0,0,0
201704,7/04/2017,E1601002,E1601002,30240314,Recolocado,0,0,0
201704,6/04/2017,E3445001,E3445001,30251176,Recolocado,1,0,0
201704,12/04/2017,E3485001,E3485001,30241485,Recolocado,1,0,0
201704,20/04/2017,E3527001,E3527001,30241543,Recolocado,0,0,0
201704,12/04/2017,E3529001,E3529001,30250430,Recolocado,0,0,0
201704,20/04/2017,E3551001,E3551001,30245535,Recolocado,0,0,0
201704,25/04/2017,E3564002,E3564002,30256960,Recolocado,0,0,0
201704,17/04/2017,E3581001,E3581001,30251517,Recolocado,0,0,0
201704,17/04/2017,E3587001,E3587001,30252967,Recolocado,0,0,0
201704,20/04/2017,E3591001,E3591001,30253059,Recolocado,0,0,0
201704,19/04/2017,E3623001,E3623001,30250904,Recolocado,0,0,0
201704,19/04/2017,E3626001,E3626001,30244654,Recolocado,0,0,0
201704,25/04/2017,E3630001,E3630001,30252724,Recolocado,0,0,0
201704,20/04/2017,E3633001,E3633001,30253727,Recolocado,0,0,0
201704,24/04/2017,E3635001,E3635001,30257207,Recolocado,0,0,0
201704,20/04/2017,E3639001,E3639001,30253687,Recolocado,1,0,0
201704,20/04/2017,E3654001,E3654001,30253909,Recolocado,1,0,0
201704,20/04/2017,E3661001,E3661001,30247063,Recolocado,0,0,0
201704,21/04/2017,E3683001,E3683001,30248328,Recolocado,1,0,0
201704,24/04/2017,E3700001,E3700001,30254649,Recolocado,0,0,0
201704,24/04/2017,E3708001,E3708001,30259560,Recolocado,1,0,0
201704,25/04/2017,E3716001,E3716001,30256224,Recolocado,0,0,0
201704,27/04/2017,E3721001,E3721001,30255908,Recolocado,0,0,0
201704,26/04/2017,E3724001,E3724001,30252589,Recolocado,0,0,0
201704,27/04/2017,E3732001,E3732001,30255753,Recolocado,1,0,0
201704,30/04/2017,E3744001,E3744001,30247752,Recolocado,1,0,0
201704,27/04/2017,E3761001,E3761001,30254240,Recolocado,1,0,0
201704,28/04/2017,E3779001,E3779001,30254679,Recolocado,0,0,0
201704,28/04/2017,E3810001,E3810001,30252652,Recolocado,0,0,0
201704,27/04/2017,E3811001,E3811001,30255238,Recolocado,1,0,0
201704,28/04/2017,E3814001,E3814001,30258983,Recolocado,0,0,0
201704,29/04/2017,E3825001,E3825001,30260290,Recolocado,0,0,0
201704,29/04/2017,E3855001,E3855001,30260762,Recolocado,0,0,0
201704,29/04/2017,E3856001,E3856001,30252627,Recolocado,0,0,0
201704,29/04/2017,E3859001,E3859001,30261534,Recolocado,0,0,0
201704,29/04/2017,E3865001,E3865001,30262816,Recolocado,1,0,0
201704,30/04/2017,E3872001,E3872001,30259343,Recolocado,0,0,0
201704,29/04/2017,E3874001,E3874001,30257569,Recolocado,1,0,0
201704,29/04/2017,E3886001,E3886001,30257271,Recolocado,0,0,0
201704,29/04/2017,E3901001,E3901001,30260431,Recolocado,0,0,0
201704,29/04/2017,E3903001,E3903001,30261086,Recolocado,0,0,0
201704,29/04/2017,E3904001,E3904001,30260236,Recolocado,0,0,0
201704,29/04/2017,E3910001,E3910001,30259835,Recolocado,0,0,0
201704,29/04/2017,E3912001,E3912001,30255244,Recolocado,1,0,0
201704,29/04/2017,E3924001,E3924001,30259973,Recolocado,0,0,0
201704,29/04/2017,E3926001,E3926001,30255913,Recolocado,0,0,0
201704,29/04/2017,E3927001,E3927001,30263599,Recolocado,0,0,0
201704,29/04/2017,E3929001,E3929001,30259781,Recolocado,0,0,0
201704,29/04/2017,E3930001,E3930001,30259617,Recolocado,0,0,0
201704,29/04/2017,E3933001,E3933001,30262847,Recolocado,0,0,0
201704,29/04/2017,E3934001,E3934001,30258715,Recolocado,0,0,0
201704,29/04/2017,E3935001,E3935001,30255318,Recolocado,0,0,0
201704,29/04/2017,E3936001,E3936001,30265353,Recolocado,1,0,0
201704,29/04/2017,E3937001,E3937001,30259428,Recolocado,0,0,0
201704,29/04/2017,E3938001,E3938001,30260458,Recolocado,1,0,0
201704,29/04/2017,E3942001,E3942001,30265475,Recolocado,0,0,0
201704,29/04/2017,Y9157003,Y9157003,30253691,Recolocado,0,0,0
201705,24/05/2017,D2907002,D2907002,30267685,Recolocado,1,0,0
201705,26/05/2017,D3943002,D3943002,30271516,Recolocado,0,1,0
201705,31/05/2017,D5540002,D5540002,30272869,Recolocado,0,0,0
201705,31/05/2017,D5980003,D5980003,30278444,Recolocado,0,0,0
201705,31/05/2017,E3428002,E3428002,30271099,Recolocado,1,0,0
201705,4/05/2017,E3857001,E3857001,30255919,Recolocado,0,0,0
201705,4/05/2017,E3898001,E3898001,30262172,Recolocado,0,0,0
201705,9/05/2017,E3980001,E3980001,30262031,Recolocado,0,0,0
201705,8/05/2017,E3988001,E3988001,30263444,Recolocado,1,0,0
201705,11/05/2017,E4016001,E4016001,30261803,Recolocado,1,0,0
201705,17/05/2017,E4018001,E4018001,30262095,Recolocado,0,0,0
201705,11/05/2017,E4033001,E4033001,30260833,Recolocado,0,0,0
