"var","var_2","cor"
"472","por_cal34_max1m3","saldo_mora30_max1m3",0.384
"473","por_cal34_max1m3","por_cal234_max1m3",0.9708
"474","por_cal34_max1m3","por_mora30_1m",0.9609
"475","por_cal34_max1m3","saldo_mora30_1m",0.5712
"476","por_cal34_max1m3","por_cal234_1m",0.9717
"477","por_cal34_max1m3","por_vig_1m",-0.9634
"478","por_cal34_max1m3","por_vig_min1m12",-0.9211
"479","por_cal34_max1m3","por_cal0_min1m6",-0.7883
"480","por_cal34_max1m3","frec_calificacion_0_1m12",-0.8111
"481","por_cal34_max1m3","por_castigo_1m",0.9159
"482","por_cal34_max1m3","saldo_castigo_1m",0.5706
"483","por_cal34_max1m3","por_castigo_max1m12",0.8915
"484","por_cal34_max1m3","saldo_castigo_max1m12",0.4645
"485","por_cal34_max1m3","calificacion_max1m3",0.7822
"486","por_cal34_max1m3","saldo_cal234_1m",0.505
"487","por_cal34_max1m3","por_mora30_max1m6",0.9446
"488","por_cal34_max1m3","saldo_mora30_max1m6",0.3158
"489","por_cal34_max1m3","frec_mora60_1m12",0.9148
"490","por_cal34_max1m3","frec_mora90_1m12",0.8984
"491","por_cal34_max1m3","frec_por_cal4_100_1m12",0.8638
"492","por_cal34_max1m3","por_mora30_max1m12",0.9125
"493","por_cal34_max1m3","saldo_mora30_max1m12",0.2454
"494","por_cal34_max1m3","frec_mora120_1m12",0.8816
"495","por_cal34_max1m3","provision",0.2917
"496","por_cal34_max1m3","frec_mora_0_1m12",-0.7797
"497","por_cal34_max1m3","frec_calificacion_34_1m12",0.9324
"498","por_cal34_max1m3","saldo_cal234_max1m6",0.2803
"499","por_cal34_max1m3","por_cal0_1m",-0.8765
"500","por_cal34_max1m3","por_mora_0_1m",-0.8883
"501","por_cal34_max1m3","frec_calificacion_4_1m12",0.889
"502","por_cal34_max1m3","por_cal234_max1m6",0.9436
"503","por_cal34_max1m3","saldo_cal1234_max1m3",0.1399
"504","por_cal34_max1m3","saldo_cal234_max1m12",0.2193
"505","por_cal34_max1m3","por_mora_0_min1m12",-0.766
"506","por_cal34_max1m3","por_cal1234_max1m3",0.8999
"507","por_cal34_max1m3","por_cal234_max1m12",0.9077
"508","por_cal34_max1m3","por_cal1234_1m",0.9238
"509","por_cal34_max1m3","calificacion_1m",0.7905
"510","por_cal34_max1m3","frec_mora30_1m12",0.9263
"511","por_cal34_max1m3","calificacion_max1m6",0.7996
"512","por_cal34_max1m3","saldo_cal1234_1m",0.2785
"513","por_cal34_max1m3","can_emp_1m",-0.2745
"514","por_cal34_max1m3","edad",-0.0601
"515","por_cal34_max1m3","frec_mora0_1m12",0.9039
"516","por_cal34_max1m3","por_cal0_min1m12",-0.7251
"517","por_cal34_max1m3","frec_calificacion_234_1m12",0.9485
"518","por_cal34_max1m3","mora_max1m3",0.6088
"519","por_cal34_max1m3","por_mora0_max1m3",0.8584
"520","por_cal34_max1m3","saldo_mora0_max1m3",0.0709
"521","por_cal34_max1m3","mora_1m",0.6108
"522","por_cal34_max1m3","por_mora0_1m",0.8883
"523","por_cal34_max1m3","saldo_mora0_1m",0.1325
"524","por_cal34_max1m3","frec_calificacion_1234_1m12",0.9475
"525","por_cal34_max1m3","disp_efectivo_max1m6",-0.1775
"526","por_cal34_max1m3","por_uso_efectivo_max1m6",-0.1523
"527","por_cal34_max1m3","linea_usada_max1m6",-0.2433
"528","por_cal34_max1m3","calificacion_max1m12",0.8002
"529","por_cal34_max1m3","linea_total_max1m6",-0.2596
"530","por_cal34_max1m3","saldo_cal1234_max1m6",0.0829
"531","por_cal34_max1m3","por_uso_linea_max1m6",-0.0592
"532","por_cal34_max1m3","cv_saldo_1m12",-0.5607
"533","por_cal34_max1m3","por_cal1234_max1m6",0.8583
"534","por_cal34_max1m3","disp_efectivo_max1m12",-0.2112
"535","por_cal34_max1m3","por_uso_efectivo_max1m12",-0.1733
"536","por_mora60_max1m3","saldo_mora60_max1m3",0.4346
"537","por_mora60_max1m3","por_mora90_max1m3",0.9854
"538","por_mora60_max1m3","saldo_mora90_max1m3",0.5103
"539","por_mora60_max1m3","por_mora90_max1m12",0.9573
"540","por_mora60_max1m3","saldo_mora90_max1m12",0.4374
"541","por_mora60_max1m3","por_mora60_max1m6",0.9853
"542","por_mora60_max1m3","saldo_mora60_max1m6",0.4282
"543","por_mora60_max1m3","saldo_cal4_max1m6",0.4939
"544","por_mora60_max1m3","por_mora90_max1m6",0.9762
"545","por_mora60_max1m3","saldo_mora90_max1m6",0.497
"546","por_mora60_max1m3","saldo_cal34_max1m12",0.3351
"547","por_mora60_max1m3","por_cal34_max1m12",0.9481
"548","por_mora60_max1m3","ci_pv",-0.0204
"549","por_mora60_max1m3","saldo_cal34_max1m6",0.3583
"550","por_mora60_max1m3","por_cal4_max1m6",0.9633
"551","por_mora60_max1m3","saldo_cal4_max1m12",0.4321
"552","por_mora60_max1m3","por_cal34_1m",0.9851
"553","por_mora60_max1m3","por_cal4_max1m12",0.9445
"554","por_mora60_max1m3","saldo_cal4_max1m3",0.5006
"555","por_mora60_max1m3","por_mora60_1m",0.9921
"556","por_mora60_max1m3","saldo_mora60_1m",0.6001
"557","por_mora60_max1m3","por_cal4_max1m3",0.9684
"558","por_mora60_max1m3","por_cal34_max1m6",0.9706
"559","por_mora60_max1m3","por_mora90_1m",0.9818
"560","por_mora60_max1m3","saldo_mora90_1m",0.5971
"561","por_mora60_max1m3","por_castigo_max1m6",0.9254
"562","por_mora60_max1m3","saldo_castigo_max1m6",0.5524
"563","por_mora60_max1m3","saldo_cal34_1m",0.522
"564","por_mora60_max1m3","por_mora_0_min1m6",-0.8208
"565","por_mora60_max1m3","por_cal4_1m",0.9693
"566","por_mora60_max1m3","por_cal0_min1m3",-0.8679
"567","por_mora60_max1m3","por_mora_0_min1m3",-0.8649
"568","por_mora60_max1m3","por_vig_min1m3",-0.9736
"569","por_mora60_max1m3","por_castigo_max1m3",0.9261
"570","por_mora60_max1m3","saldo_castigo_max1m3",0.5691
"571","por_mora60_max1m3","frec_por_cal0_100_1m12",-0.8283
"572","por_mora60_max1m3","saldo_cal4_1m",0.5928
"573","por_mora60_max1m3","por_vig_min1m6",-0.9609
"574","por_mora60_max1m3","saldo_cal234_max1m3",0.3208
"575","por_mora60_max1m3","por_mora30_max1m3",0.9743
"576","por_mora60_max1m3","saldo_mora30_max1m3",0.3859
"577","por_mora60_max1m3","por_cal234_max1m3",0.9548
"578","por_mora60_max1m3","por_mora30_1m",0.9794
"579","por_mora60_max1m3","saldo_mora30_1m",0.578
"580","por_mora60_max1m3","por_cal234_1m",0.9669
"581","por_mora60_max1m3","por_vig_1m",-0.9735
"582","por_mora60_max1m3","por_vig_min1m12",-0.9313
"583","por_mora60_max1m3","por_cal0_min1m6",-0.8189
"584","por_mora60_max1m3","frec_calificacion_0_1m12",-0.8552
"585","por_mora60_max1m3","por_castigo_1m",0.9296
"586","por_mora60_max1m3","saldo_castigo_1m",0.5764
"587","por_mora60_max1m3","por_castigo_max1m12",0.907
"588","por_mora60_max1m3","saldo_castigo_max1m12",0.5312
"589","por_mora60_max1m3","calificacion_max1m3",0.9738
"590","por_mora60_max1m3","saldo_cal234_1m",0.4942
"591","por_mora60_max1m3","por_mora30_max1m6",0.9503
"592","por_mora60_max1m3","saldo_mora30_max1m6",0.3146
"593","por_mora60_max1m3","frec_mora60_1m12",0.917
"594","por_mora60_max1m3","frec_mora90_1m12",0.9021
"595","por_mora60_max1m3","frec_por_cal4_100_1m12",0.8821
"596","por_mora60_max1m3","por_mora30_max1m12",0.9207
"597","por_mora60_max1m3","saldo_mora30_max1m12",0.261
"598","por_mora60_max1m3","frec_mora120_1m12",0.8874
"599","por_mora60_max1m3","provision",0.2711
"600","por_mora60_max1m3","frec_mora_0_1m12",-0.8199
"601","por_mora60_max1m3","frec_calificacion_34_1m12",0.9354
"602","por_mora60_max1m3","saldo_cal234_max1m6",0.2606
"603","por_mora60_max1m3","por_cal0_1m",-0.9126
"604","por_mora60_max1m3","por_mora_0_1m",-0.9023
"605","por_mora60_max1m3","frec_calificacion_4_1m12",0.9017
"606","por_mora60_max1m3","por_cal234_max1m6",0.9333
"607","por_mora60_max1m3","saldo_cal1234_max1m3",0.124
"608","por_mora60_max1m3","saldo_cal234_max1m12",0.2154
"609","por_mora60_max1m3","por_mora_0_min1m12",-0.7682
"610","por_mora60_max1m3","por_cal1234_max1m3",0.8816
"611","por_mora60_max1m3","por_cal234_max1m12",0.9027
"612","por_mora60_max1m3","por_cal1234_1m",0.9167
"613","por_mora60_max1m3","calificacion_1m",0.9511
"614","por_mora60_max1m3","frec_mora30_1m12",0.927
"615","por_mora60_max1m3","calificacion_max1m6",0.9604
"616","por_mora60_max1m3","saldo_cal1234_1m",0.2706
"617","por_mora60_max1m3","can_emp_1m",-0.307
"618","por_mora60_max1m3","edad",-0.0579
"619","por_mora60_max1m3","frec_mora0_1m12",0.8987
"620","por_mora60_max1m3","por_cal0_min1m12",-0.7525
"621","por_mora60_max1m3","frec_calificacion_234_1m12",0.9486
"622","por_mora60_max1m3","mora_max1m3",0.6231
"623","por_mora60_max1m3","por_mora0_max1m3",0.8649
"624","por_mora60_max1m3","saldo_mora0_max1m3",0.0706
"625","por_mora60_max1m3","mora_1m",0.6265
"626","por_mora60_max1m3","por_mora0_1m",0.9023
"627","por_mora60_max1m3","saldo_mora0_1m",0.1345
"628","por_mora60_max1m3","frec_calificacion_1234_1m12",0.9446
"629","por_mora60_max1m3","disp_efectivo_max1m6",-0.1868
"630","por_mora60_max1m3","por_uso_efectivo_max1m6",-0.1697
"631","por_mora60_max1m3","linea_usada_max1m6",-0.2728
"632","por_mora60_max1m3","calificacion_max1m12",0.9357
"633","por_mora60_max1m3","linea_total_max1m6",-0.281
"634","por_mora60_max1m3","saldo_cal1234_max1m6",0.0699
"635","por_mora60_max1m3","por_uso_linea_max1m6",-0.1538
"636","por_mora60_max1m3","cv_saldo_1m12",-0.5568
"637","por_mora60_max1m3","por_cal1234_max1m6",0.846
"638","por_mora60_max1m3","disp_efectivo_max1m12",-0.2268
"639","por_mora60_max1m3","por_uso_efectivo_max1m12",-0.1979
"640","saldo_mora60_max1m3","por_mora90_max1m3",0.4305
"641","saldo_mora60_max1m3","saldo_mora90_max1m3",0.8181
"642","saldo_mora60_max1m3","por_mora90_max1m12",0.4302
"643","saldo_mora60_max1m3","saldo_mora90_max1m12",0.6693
"644","saldo_mora60_max1m3","por_mora60_max1m6",0.4285
"645","saldo_mora60_max1m3","saldo_mora60_max1m6",0.9669
"646","saldo_mora60_max1m3","saldo_cal4_max1m6",0.7745
"647","saldo_mora60_max1m3","por_mora90_max1m6",0.4254
"648","saldo_mora60_max1m3","saldo_mora90_max1m6",0.7863
"649","saldo_mora60_max1m3","saldo_cal34_max1m12",0.7404
"650","saldo_mora60_max1m3","por_cal34_max1m12",0.4287
"651","saldo_mora60_max1m3","ci_pv",0.0112
"652","saldo_mora60_max1m3","saldo_cal34_max1m6",0.8403
"653","saldo_mora60_max1m3","por_cal4_max1m6",0.4238
"654","saldo_mora60_max1m3","saldo_cal4_max1m12",0.6655
"655","saldo_mora60_max1m3","por_cal34_1m",0.4335
"656","saldo_mora60_max1m3","por_cal4_max1m12",0.4282
"657","saldo_mora60_max1m3","saldo_cal4_max1m3",0.8041
"658","saldo_mora60_max1m3","por_mora60_1m",0.43
"659","saldo_mora60_max1m3","saldo_mora60_1m",0.6834
"660","saldo_mora60_max1m3","por_cal4_max1m3",0.4256
"661","saldo_mora60_max1m3","por_cal34_max1m6",0.4256
"662","saldo_mora60_max1m3","por_mora90_1m",0.426
"663","saldo_mora60_max1m3","saldo_mora90_1m",0.6793
"664","saldo_mora60_max1m3","por_castigo_max1m6",0.398
"665","saldo_mora60_max1m3","saldo_castigo_max1m6",0.6317
"666","saldo_mora60_max1m3","saldo_cal34_1m",0.6119
"667","saldo_mora60_max1m3","por_mora_0_min1m6",-0.3573
"668","saldo_mora60_max1m3","por_cal4_1m",0.4234
"669","saldo_mora60_max1m3","por_cal0_min1m3",-0.3795
"670","saldo_mora60_max1m3","por_mora_0_min1m3",-0.3761
"671","saldo_mora60_max1m3","por_vig_min1m3",-0.4219
"672","saldo_mora60_max1m3","por_castigo_max1m3",0.3987
"673","saldo_mora60_max1m3","saldo_castigo_max1m3",0.6672
"674","saldo_mora60_max1m3","frec_por_cal0_100_1m12",-0.3955
"675","saldo_mora60_max1m3","saldo_cal4_1m",0.6763
"676","saldo_mora60_max1m3","por_vig_min1m6",-0.4164
"677","saldo_mora60_max1m3","saldo_cal234_max1m3",0.8292
"678","saldo_mora60_max1m3","por_mora30_max1m3",0.4235
"679","saldo_mora60_max1m3","saldo_mora30_max1m3",0.941
"680","saldo_mora60_max1m3","por_cal234_max1m3",0.4196
"681","saldo_mora60_max1m3","por_mora30_1m",0.4243
"682","saldo_mora60_max1m3","saldo_mora30_1m",0.6722
"683","saldo_mora60_max1m3","por_cal234_1m",0.4286
"684","saldo_mora60_max1m3","por_vig_1m",-0.4215
"685","saldo_mora60_max1m3","por_vig_min1m12",-0.4184
"686","saldo_mora60_max1m3","por_cal0_min1m6",-0.3583
"687","saldo_mora60_max1m3","frec_calificacion_0_1m12",-0.3567
"688","saldo_mora60_max1m3","por_castigo_1m",0.397
"689","saldo_mora60_max1m3","saldo_castigo_1m",0.6544
"690","saldo_mora60_max1m3","por_castigo_max1m12",0.4028
"691","saldo_mora60_max1m3","saldo_castigo_max1m12",0.5914
"692","saldo_mora60_max1m3","calificacion_max1m3",0.4229
"693","saldo_mora60_max1m3","saldo_cal234_1m",0.5992
"694","saldo_mora60_max1m3","por_mora30_max1m6",0.4126
"695","saldo_mora60_max1m3","saldo_mora30_max1m6",0.7948
"696","saldo_mora60_max1m3","frec_mora60_1m12",0.4427
"697","saldo_mora60_max1m3","frec_mora90_1m12",0.4348
"698","saldo_mora60_max1m3","frec_por_cal4_100_1m12",0.3563
"699","saldo_mora60_max1m3","por_mora30_max1m12",0.4148
"700","saldo_mora60_max1m3","saldo_mora30_max1m12",0.6586
"701","saldo_mora60_max1m3","frec_mora120_1m12",0.426
"702","saldo_mora60_max1m3","provision",0.3229
"703","saldo_mora60_max1m3","frec_mora_0_1m12",-0.391
"704","saldo_mora60_max1m3","frec_calificacion_34_1m12",0.3917
"705","saldo_mora60_max1m3","saldo_cal234_max1m6",0.7085
"706","saldo_mora60_max1m3","por_cal0_1m",-0.403
"707","saldo_mora60_max1m3","por_mora_0_1m",-0.3914
"708","saldo_mora60_max1m3","frec_calificacion_4_1m12",0.3718
"709","saldo_mora60_max1m3","por_cal234_max1m6",0.4099
"710","saldo_mora60_max1m3","saldo_cal1234_max1m3",0.5338
"711","saldo_mora60_max1m3","saldo_cal234_max1m12",0.599
"712","saldo_mora60_max1m3","por_mora_0_min1m12",-0.3514
"713","saldo_mora60_max1m3","por_cal1234_max1m3",0.3863
"714","saldo_mora60_max1m3","por_cal234_max1m12",0.4113
"715","saldo_mora60_max1m3","por_cal1234_1m",0.4058
"716","saldo_mora60_max1m3","calificacion_1m",0.4125
"717","saldo_mora60_max1m3","frec_mora30_1m12",0.4457
"718","saldo_mora60_max1m3","calificacion_max1m6",0.4176
"719","saldo_mora60_max1m3","saldo_cal1234_1m",0.3942
"720","saldo_mora60_max1m3","can_emp_1m",0.0659
"721","saldo_mora60_max1m3","edad",-0.0122
"722","saldo_mora60_max1m3","frec_mora0_1m12",0.432
"723","saldo_mora60_max1m3","por_cal0_min1m12",-0.3455
"724","saldo_mora60_max1m3","frec_calificacion_234_1m12",0.4064
"725","saldo_mora60_max1m3","mora_max1m3",0.2708
"726","saldo_mora60_max1m3","por_mora0_max1m3",0.3761
"727","saldo_mora60_max1m3","saldo_mora0_max1m3",0.4533
"728","saldo_mora60_max1m3","mora_1m",0.2645
"729","saldo_mora60_max1m3","por_mora0_1m",0.3914
"730","saldo_mora60_max1m3","saldo_mora0_1m",0.2558
"731","saldo_mora60_max1m3","frec_calificacion_1234_1m12",0.4083
"732","saldo_mora60_max1m3","disp_efectivo_max1m6",-0.0556
"733","saldo_mora60_max1m3","por_uso_efectivo_max1m6",-0.0621
"734","saldo_mora60_max1m3","linea_usada_max1m6",-0.0887
"735","saldo_mora60_max1m3","calificacion_max1m12",0.4237
"736","saldo_mora60_max1m3","linea_total_max1m6",-0.1101
"737","saldo_mora60_max1m3","saldo_cal1234_max1m6",0.4525
"738","saldo_mora60_max1m3","por_uso_linea_max1m6",-0.0378
"739","saldo_mora60_max1m3","cv_saldo_1m12",-0.2531
"740","saldo_mora60_max1m3","por_cal1234_max1m6",0.3718
"741","saldo_mora60_max1m3","disp_efectivo_max1m12",-0.0766
"742","saldo_mora60_max1m3","por_uso_efectivo_max1m12",-0.0834
"743","por_mora90_max1m3","saldo_mora90_max1m3",0.5184
"744","por_mora90_max1m3","por_mora90_max1m12",0.966
"745","por_mora90_max1m3","saldo_mora90_max1m12",0.4399
"746","por_mora90_max1m3","por_mora60_max1m6",0.971
"747","por_mora90_max1m3","saldo_mora60_max1m6",0.4242
"748","por_mora90_max1m3","saldo_cal4_max1m6",0.5015
"749","por_mora90_max1m3","por_mora90_max1m6",0.9869
"750","por_mora90_max1m3","saldo_mora90_max1m6",0.5038
"751","por_mora90_max1m3","saldo_cal34_max1m12",0.3291
"752","por_mora90_max1m3","por_cal34_max1m12",0.9341
"753","por_mora90_max1m3","ci_pv",-0.0207
"754","por_mora90_max1m3","saldo_cal34_max1m6",0.3552
"755","por_mora90_max1m3","por_cal4_max1m6",0.9763
"756","por_mora90_max1m3","saldo_cal4_max1m12",0.4394
"757","por_mora90_max1m3","por_cal34_1m",0.9744
"758","por_mora90_max1m3","por_cal4_max1m12",0.958
"759","por_mora90_max1m3","saldo_cal4_max1m3",0.5083
"760","por_mora90_max1m3","por_mora60_1m",0.9864
"761","por_mora90_max1m3","saldo_mora60_1m",0.5967
"762","por_mora90_max1m3","por_cal4_max1m3",0.9817
"763","por_mora90_max1m3","por_cal34_max1m6",0.9562
"764","por_mora90_max1m3","por_mora90_1m",0.9945
"765","por_mora90_max1m3","saldo_mora90_1m",0.6054
"766","por_mora90_max1m3","por_castigo_max1m6",0.9389
"767","por_mora90_max1m3","saldo_castigo_max1m6",0.5614
"768","por_mora90_max1m3","saldo_cal34_1m",0.5175
"769","por_mora90_max1m3","por_mora_0_min1m6",-0.807
"770","por_mora90_max1m3","por_cal4_1m",0.9806
"771","por_mora90_max1m3","por_cal0_min1m3",-0.8535
"772","por_mora90_max1m3","por_mora_0_min1m3",-0.8504
"773","por_mora90_max1m3","por_vig_min1m3",-0.9692
"774","por_mora90_max1m3","por_castigo_max1m3",0.9395
"775","por_mora90_max1m3","saldo_castigo_max1m3",0.5783
"776","por_mora90_max1m3","frec_por_cal0_100_1m12",-0.8265
"777","por_mora90_max1m3","saldo_cal4_1m",0.6005
"778","por_mora90_max1m3","por_vig_min1m6",-0.9568
"779","por_mora90_max1m3","saldo_cal234_max1m3",0.3157
"780","por_mora90_max1m3","por_mora30_max1m3",0.9593
"781","por_mora90_max1m3","saldo_mora30_max1m3",0.3817
"782","por_mora90_max1m3","por_cal234_max1m3",0.9398
"783","por_mora90_max1m3","por_mora30_1m",0.9665
"784","por_mora90_max1m3","saldo_mora30_1m",0.5715
"785","por_mora90_max1m3","por_cal234_1m",0.9541
"786","por_mora90_max1m3","por_vig_1m",-0.9713
"787","por_mora90_max1m3","por_vig_min1m12",-0.9275
"788","por_mora90_max1m3","por_cal0_min1m6",-0.8052
"789","por_mora90_max1m3","frec_calificacion_0_1m12",-0.8537
"790","por_mora90_max1m3","por_castigo_1m",0.9412
"791","por_mora90_max1m3","saldo_castigo_1m",0.5845
"792","por_mora90_max1m3","por_castigo_max1m12",0.921
"793","por_mora90_max1m3","saldo_castigo_max1m12",0.5405
"794","por_mora90_max1m3","calificacion_max1m3",0.9654
"795","por_mora90_max1m3","saldo_cal234_1m",0.4887
"796","por_mora90_max1m3","por_mora30_max1m6",0.9358
"797","por_mora90_max1m3","saldo_mora30_max1m6",0.3111
"798","por_mora90_max1m3","frec_mora60_1m12",0.9265
"799","por_mora90_max1m3","frec_mora90_1m12",0.9167
"800","por_mora90_max1m3","frec_por_cal4_100_1m12",0.8973
"801","por_mora90_max1m3","por_mora30_max1m12",0.9068
"802","por_mora90_max1m3","saldo_mora30_max1m12",0.2555
"803","por_mora90_max1m3","frec_mora120_1m12",0.903
"804","por_mora90_max1m3","provision",0.2698
"805","por_mora90_max1m3","frec_mora_0_1m12",-0.8163
"806","por_mora90_max1m3","frec_calificacion_34_1m12",0.944
"807","por_mora90_max1m3","saldo_cal234_max1m6",0.2561
"808","por_mora90_max1m3","por_cal0_1m",-0.8997
"809","por_mora90_max1m3","por_mora_0_1m",-0.8894
"810","por_mora90_max1m3","frec_calificacion_4_1m12",0.9159
"811","por_mora90_max1m3","por_cal234_max1m6",0.9186
"812","por_mora90_max1m3","saldo_cal1234_max1m3",0.1213
"813","por_mora90_max1m3","saldo_cal234_max1m12",0.2087
"814","por_mora90_max1m3","por_mora_0_min1m12",-0.7555
"815","por_mora90_max1m3","por_cal1234_max1m3",0.867
"816","por_mora90_max1m3","por_cal234_max1m12",0.8886
"817","por_mora90_max1m3","por_cal1234_1m",0.9036
"818","por_mora90_max1m3","calificacion_1m",0.9447
"819","por_mora90_max1m3","frec_mora30_1m12",0.9302
"820","por_mora90_max1m3","calificacion_max1m6",0.9523
"821","por_mora90_max1m3","saldo_cal1234_1m",0.2668
"822","por_mora90_max1m3","can_emp_1m",-0.3063
"823","por_mora90_max1m3","edad",-0.0573
"824","por_mora90_max1m3","frec_mora0_1m12",0.8949
"825","por_mora90_max1m3","por_cal0_min1m12",-0.7401
"826","por_mora90_max1m3","frec_calificacion_234_1m12",0.9512
"827","por_mora90_max1m3","mora_max1m3",0.6334
"828","por_mora90_max1m3","por_mora0_max1m3",0.8504
"829","por_mora90_max1m3","saldo_mora0_max1m3",0.0689
"830","por_mora90_max1m3","mora_1m",0.6358
"831","por_mora90_max1m3","por_mora0_1m",0.8894
"832","por_mora90_max1m3","saldo_mora0_1m",0.1326
"833","por_mora90_max1m3","frec_calificacion_1234_1m12",0.9427
"834","por_mora90_max1m3","disp_efectivo_max1m6",-0.1818
"835","por_mora90_max1m3","por_uso_efectivo_max1m6",-0.165
"836","por_mora90_max1m3","linea_usada_max1m6",-0.2669
"837","por_mora90_max1m3","calificacion_max1m12",0.9283
"838","por_mora90_max1m3","linea_total_max1m6",-0.2776
"839","por_mora90_max1m3","saldo_cal1234_max1m6",0.0677
"840","por_mora90_max1m3","por_uso_linea_max1m6",-0.149
"841","por_mora90_max1m3","cv_saldo_1m12",-0.5584
"842","por_mora90_max1m3","por_cal1234_max1m6",0.8318
"843","por_mora90_max1m3","disp_efectivo_max1m12",-0.223
"844","por_mora90_max1m3","por_uso_efectivo_max1m12",-0.1961
"845","saldo_mora90_max1m3","por_mora90_max1m12",0.5167
"846","saldo_mora90_max1m3","saldo_mora90_max1m12",0.8122
"847","saldo_mora90_max1m3","por_mora60_max1m6",0.503
"848","saldo_mora90_max1m3","saldo_mora60_max1m6",0.7939
"849","saldo_mora90_max1m3","saldo_cal4_max1m6",0.9414
"850","saldo_mora90_max1m3","por_mora90_max1m6",0.5115
"851","saldo_mora90_max1m3","saldo_mora90_max1m6",0.9551
"852","saldo_mora90_max1m3","saldo_cal34_max1m12",0.6151
"853","saldo_mora90_max1m3","por_cal34_max1m12",0.5039
"854","saldo_mora90_max1m3","ci_pv",0.0055
"855","saldo_mora90_max1m3","saldo_cal34_max1m6",0.6928
"856","saldo_mora90_max1m3","por_cal4_max1m6",0.5096
"857","saldo_mora90_max1m3","saldo_cal4_max1m12",0.8099
"858","saldo_mora90_max1m3","por_cal34_1m",0.5118
"859","saldo_mora90_max1m3","por_cal4_max1m12",0.5154
"860","saldo_mora90_max1m3","saldo_cal4_max1m3",0.9824
"861","saldo_mora90_max1m3","por_mora60_1m",0.5098
"862","saldo_mora90_max1m3","saldo_mora60_1m",0.8322
"863","saldo_mora90_max1m3","por_cal4_max1m3",0.5116
"864","saldo_mora90_max1m3","por_cal34_max1m6",0.4996
"865","saldo_mora90_max1m3","por_mora90_1m",0.5144
"866","saldo_mora90_max1m3","saldo_mora90_1m",0.8365
"867","saldo_mora90_max1m3","por_castigo_max1m6",0.4786
"868","saldo_mora90_max1m3","saldo_castigo_max1m6",0.7757
"869","saldo_mora90_max1m3","saldo_cal34_1m",0.7445
"870","saldo_mora90_max1m3","por_mora_0_min1m6",-0.4169
"871","saldo_mora90_max1m3","por_cal4_1m",0.5102
